Ref ID,Development Status (short),Installed Capacity (MWelec),Operational,lon,lat,area (sqm)
1910,Operational,5.0,2017-03-23,-0.778,52.303,93411
1912,Operational,12.6,2015-02-01,0.58,51.956,235825
1913,Operational,29.9,2015-03-27,0.349,52.25,616000
1914,Operational,21.0,2014-12-11,-2.523,51.54,370000
1915,Operational,6.0,2016-03-01,-2.011,51.175,101800
1918,Operational,7.0,2015-03-26,0.12,50.868,203000
1919,Operational,16.5,2015-03-20,-0.08,52.128,346000
1920,Operational,17.0,2015-03-26,-1.564,51.481,278300
1922,Revised,7.0,,0.191,50.842,151900
1923,Operational,6.3,2015-08-01,-2.219,51.41,141700
1924,Operational,22.0,2016-03-30,0.781,51.355,391700
1925,Operational,6.9,2015-03-30,0.808,51.168,201000
1927,Operational,5.9,2017-03-24,-1.488,54.324,110276
1930,Operational,13.0,2016-03-19,-3.277,56.368,380000
1931,Operational,6.0,2015-03-13,-1.26,50.713,183000
1938,Operational,4.8,2017-03-21,-0.543,51.448,89663
1939,Awaiting Construction,9.6,,0.224,52.315,153800
1940,Operational,9.3,2014-10-01,-0.013,52.008,173987
1942,Operational,3.0,2014-12-11,-0.463,51.86,55934
1943,Operational,8.3,2015-02-27,-3.908,51.131,224000
1944,Operational,12.0,2015-03-31,-2.217,51.494,227300
1945,Operational,17.8,2014-03-30,-1.791,51.649,403200
1946,Operational,11.9,2016-03-29,0.994,51.91,168500
1947,Operational,7.5,2016-03-01,-0.484,52.177,181670
1949,Operational,16.0,2014-02-28,-0.525,52.303,299536
1950,Operational,13.0,2015-03-05,1.087,51.822,184000
1951,Operational,13.5,2014-03-26,-4.038,51.771,252689
1952,Operational,7.1,2015-12-19,-2.825,51.35,178000
1953,Operational,7.7,2015-03-15,-3.948,51.701,144005
1954,Operational,4.7,2015-07-01,-4.25,50.35,81000
1955,Operational,20.0,2015-03-27,-1.743,52.882,455000
1956,Revised,14.3,,-1.833,51.048,402000
1957,Operational,12.0,2015-03-20,-0.793,50.764,217000
1958,Operational,8.7,2015-12-15,-4.037,50.35,162744
1959,Operational,4.2,2015-08-14,1.136,51.939,103000
1960,Revised,15.0,,0.004,51.181,280797
1961,Operational,8.1,2014-03-01,0.499,52.316,153200
1963,Operational,8.2,2015-03-31,0.175,50.856,304000
1964,Operational,5.0,2015-04-01,-3.731,50.439,93411
1965,Revised,15.0,,-2.764,53.844,280797
1966,Operational,14.5,2014-11-10,-0.636,50.814,369000
1968,Operational,5.0,2017-03-15,-1.667,52.088,185200
1969,Operational,6.1,2014-03-31,-2.19,51.275,114023
1970,Operational,11.3,2016-03-31,0.689,51.358,244600
1971,Operational,5.3,2015-03-01,-4.733,50.484,156000
1973,Operational,10.0,2014-12-04,-2.165,50.713,157100
1974,Operational,8.7,2016-01-15,-1.936,51.589,162744
1975,Operational,4.0,2021-11-01,-3.958,51.687,74672
1976,Operational,4.7,2014-10-02,-0.811,52.154,110000
1978,Operational,5.0,2016-09-18,-3.421,50.761,96100
1981,Operational,5.0,2014-03-15,1.339,51.311,93411
1982,Operational,15.0,2015-11-15,-3.619,51.523,280797
1983,Operational,40.0,2016-03-23,-1.46,51.196,749264
1984,Operational,12.5,2014-03-31,-3.405,50.76,279000
1985,Operational,10.0,2015-03-02,-3.17,51.635,209000
1986,Revised,28.0,,0.182,52.135,492700
1987,Operational,6.0,2014-03-31,-0.692,50.829,153000
1988,Revised,18.6,,0.023,52.731,348257
1990,Operational,6.6,2015-12-16,-2.724,52.961,144300
1991,Operational,5.0,2015-12-08,-1.348,52.63,93411
1992,Operational,15.0,2015-03-31,-2.531,51.539,280797
1993,Revised,19.0,,-1.022,52.109,255000
1994,Operational,1.0,2014-03-08,-0.014,52.021,18456
1995,Operational,8.2,2015-03-26,-2.942,52.687,180000
1996,Revised,18.0,,-0.578,52.976,337013
1998,Operational,9.6,2014-03-30,-1.986,51.451,322600
1999,Operational,2.8,2014-03-28,0.72,51.825,52186
2000,Operational,12.2,2014-03-28,0.72,51.825,228329
2001,Operational,2.8,2014-03-29,-1.111,51.312,48680
2004,Operational,6.0,2016-05-15,-2.384,51.198,140000
2005,Operational,17.0,2014-03-31,-2.435,51.049,310000
2006,Operational,10.6,2016-03-24,0.976,51.102,252500
2007,Operational,19.0,2015-03-30,-3.324,54.778,321000
2008,Operational,11.0,2014-03-18,-5.075,50.304,250000
2009,Operational,8.5,2015-03-27,-5.169,50.199,158996
2010,Operational,5.0,2014-03-31,-4.452,50.407,93411
2011,Operational,15.8,2015-03-30,-1.014,51.418,244000
2012,Operational,3.4,2014-03-24,-2.623,51.782,75000
2013,Operational,15.6,2014-03-31,-4.428,50.821,292041
2014,Operational,3.7,2015-03-25,-0.294,53.274,72000
2015,Operational,7.0,2014-03-27,-2.924,51.178,187000
2016,Operational,6.1,2014-03-21,-2.061,50.748,145000
2017,Operational,4.2,2015-06-13,-1.059,52.936,78420
2019,Operational,5.0,2014-08-08,-0.064,53.697,138000
2020,Operational,5.0,2016-08-18,-2.396,51.489,93411
2021,Operational,6.5,2015-03-21,-3.21,54.175,151800
2022,Operational,9.0,2015-03-01,-2.034,52.154,205000
2023,Operational,13.5,2015-03-31,-2.163,51.38,306000
2024,Operational,1.3,2014-08-01,-1.968,51.371,24078
2026,Operational,6.4,2015-03-24,-1.391,51.009,153100
2027,Operational,37.0,2014-10-30,-1.64,51.76,514000
2028,Operational,12.0,2014-03-29,-4.904,50.353,261800
2030,Operational,46.0,2014-12-19,-1.374,51.644,786000
2032,Operational,11.5,2015-03-31,-2.02,52.947,230000
2033,Operational,4.1,2015-11-26,-3.767,50.293,98800
2034,Operational,1.1,2015-06-15,1.366,52.137,22517
2035,Operational,27.0,2015-03-31,-1.7,51.662,504000
2036,Operational,4.3,2016-03-23,-1.832,52.878,103000
2038,Revised,8.5,,-1.934,53.009,158996
2039,Operational,10.7,2014-03-30,-2.336,51.185,200221
2040,Operational,1.8,2015-05-11,-2.658,51.515,59200
2041,Operational,4.8,2016-03-15,-1.957,52.181,116000
2042,Revised,18.0,,-0.895,52.041,300700
2043,Operational,8.9,2015-01-27,0.236,50.845,165000
2044,Operational,12.0,2017-03-31,-1.333,50.891,350000
2045,Operational,12.5,2015-03-16,-1.182,51.868,238800
2046,Operational,20.0,2014-03-27,0.83,52.906,374491
2047,Operational,3.0,2014-03-19,-2.095,50.745,55934
2048,Revised,5.0,,-1.703,51.6,123000
2049,Operational,12.7,2015-02-24,-1.698,51.598,237699
2050,Operational,5.0,2015-10-20,1.4,52.689,127400
2051,Operational,2.8,2014-03-31,-1.787,52.101,75000
2052,Operational,5.0,2016-01-29,-2.144,50.706,93411
2053,Operational,38.0,2023-09-01,0.319,51.526,984400
2054,Operational,13.9,2015-03-16,-1.472,52.707,290800
2055,Operational,7.0,2014-03-29,-3.399,50.765,141500
2056,Operational,5.0,2015-03-27,-2.655,51.639,115000
2057,Operational,18.7,2015-03-24,-1.026,52.781,350130
2058,Operational,11.3,2014-03-19,-2.098,50.736,169974
2059,Operational,1.5,2015-12-21,-4.202,50.356,20700
2060,Operational,11.5,2016-03-31,-2.609,51.014,227400
2061,Operational,12.0,2014-03-25,-1.881,51.546,227400
2062,Operational,5.0,2015-03-15,-1.751,51.618,132000
2063,Operational,5.0,2014-03-29,-2.4,51.821,139000
2064,Operational,8.0,2014-01-30,-2.925,50.785,223000
2065,Operational,24.0,2014-03-28,0.218,52.329,449445
2066,Operational,11.6,2014-03-07,1.287,52.009,254000
2067,Operational,5.4,2015-02-10,-2.565,51.013,127000
2068,Operational,4.3,2016-12-16,-0.935,51.748,80294
2071,Operational,10.5,2015-03-30,-1.294,51.805,182400
2072,Operational,5.0,2015-03-31,1.104,52.692,147000
2073,Operational,6.2,2014-11-05,1.348,51.339,165000
2074,Operational,24.0,2014-10-25,-5.041,51.749,449445
2075,Operational,10.0,2016-01-25,1.276,51.21,187104
2076,Operational,12.5,2016-03-24,0.501,52.433,175500
2077,Operational,8.1,2015-03-30,-2.472,51.597,254500
2078,Operational,3.8,2014-08-26,-3.025,53.228,70925
2079,Operational,7.2,2015-03-30,-2.918,52.945,213200
2080,Operational,30.0,2016-03-23,-2.121,51.959,410100
2081,Operational,16.7,2014-12-19,-1.105,52.033,350400
2082,Operational,12.0,2015-03-30,-1.1,51.172,224582
2083,Operational,7.7,2016-01-16,-2.406,51.644,129000
2084,Operational,1.8,2015-03-31,-1.364,52.8,33447
2085,Operational,34.8,2015-03-25,-1.818,51.643,607500
2086,Operational,13.0,2015-01-30,-1.901,50.861,243320
2088,Operational,49.9,2015-03-31,0.745,52.791,910575
2089,Operational,12.5,2015-03-25,-1.608,51.785,284100
2090,Operational,7.0,2014-03-30,-1.506,51.162,130888
2091,Operational,3.5,2014-03-31,-2.795,51.13,65303
2092,Operational,3.5,2014-03-31,-2.784,51.128,65303
2093,Operational,6.0,2017-05-15,-3.324,51.441,171700
2094,Revised,8.6,,-2.64,52.357,174000
2095,Operational,5.0,2015-12-01,-3.397,50.824,111000
2096,Operational,5.0,2014-03-26,-3.243,51.468,66300
2098,Operational,1.6,2014-03-31,-4.243,50.441,47600
2101,Operational,5.0,2015-12-16,-3.685,51.019,123300
2102,Operational,5.0,2016-02-26,-4.405,50.724,93411
2103,Operational,5.0,2014-03-24,-3.117,51.067,97000
2104,Operational,12.6,2014-06-20,-4.415,53.179,300000
2105,Operational,36.0,2014-08-29,-1.856,50.796,767000
2107,Operational,8.0,2015-12-18,-1.346,53.248,195000
2108,Operational,14.4,2016-08-02,-2.81,52.824,356000
2109,Operational,20.4,2015-02-25,-1.883,50.865,381986
2110,Operational,13.9,2015-03-23,-4.241,53.165,272486
2111,Operational,5.0,2016-03-29,-1.603,53.012,93411
2112,Operational,4.1,2015-03-31,-3.382,50.647,76546
2113,Revised,5.0,,-0.253,51.924,84455
2114,Operational,7.0,2016-02-26,-1.924,50.817,125000
2117,Operational,2.6,2016-12-21,0.283,51.559,48700
2118,Operational,10.0,2015-03-20,-2.866,50.937,185000
2120,Operational,4.9,2013-08-28,-3.222,51.006,91537
2121,Operational,10.6,2014-03-31,-4.379,50.436,212000
2123,Revised,29.0,,-4.401,50.728,496000
2125,Operational,19.5,2016-03-29,-4.316,50.474,311200
2126,Operational,6.0,2016-03-31,-5.183,50.16,98200
2127,Operational,2.6,2014-03-28,-2.586,51.214,86000
2128,Operational,4.0,2015-03-27,-0.919,53.303,74672
2129,Operational,9.9,2014-03-31,-4.366,50.426,238000
2132,Operational,5.0,2015-12-17,0.111,50.934,91000
2133,Operational,3.9,2014-03-31,-2.528,51.204,72798
2135,Operational,12.0,2015-03-31,0.614,51.455,266000
2136,Operational,12.5,2014-07-31,-1.913,51.724,340000
2137,Operational,4.4,2015-02-11,-3.407,51.431,107900
2138,Operational,7.0,2015-03-31,0.813,51.061,144000
2139,Operational,3.9,2015-03-31,-2.048,50.773,129000
2140,Operational,9.0,2015-03-30,-0.161,53.144,168366
2142,Revised,8.5,,-2.879,51.601,129800
2143,Operational,18.8,2015-03-19,0.93,51.943,352004
2144,Operational,9.0,2015-03-31,-0.693,52.137,177400
2145,Operational,4.0,2017-02-01,-3.466,50.767,101300
2150,Operational,4.2,2016-12-01,-1.112,51.328,75300
2151,Operational,27.0,2015-03-10,-1.0,53.312,574000
2152,Operational,16.8,2015-03-31,-0.597,52.232,433000
2153,Operational,2.3,2014-12-30,-2.504,51.352,42817
2154,Operational,10.8,2017-10-18,-2.777,50.899,218300
2157,Operational,4.4,2015-03-15,-1.737,52.213,120900
2158,Operational,20.0,2015-03-31,-2.708,52.735,346600
2159,Operational,4.9,2015-06-30,-2.039,51.307,144000
2160,Operational,4.9,2015-12-01,0.297,53.155,91537
2162,Operational,4.9,2016-03-31,-1.372,53.207,109800
2164,Operational,1.2,2014-11-01,-2.959,51.017,31800
2165,Operational,4.7,2016-03-23,-1.299,53.107,87789
2166,Operational,1.0,2015-03-10,-3.05,52.569,18456
2167,Revised,3.0,,-4.241,50.355,92300
2169,Operational,8.1,2015-03-31,0.238,50.931,151501
2171,Operational,4.7,2015-01-21,-0.026,52.53,167400
2173,Operational,8.0,2015-03-30,-3.393,50.658,189000
2174,Operational,1.5,2016-05-01,-2.696,51.079,31000
2175,Operational,22.0,2016-03-23,-1.91,52.072,479700
2176,Operational,14.0,2015-12-22,-3.158,51.726,286000
2178,Operational,1.8,2015-04-01,-2.127,52.669,33447
2179,Operational,2.0,2015-05-01,-2.578,53.771,62000
2180,Operational,12.1,2015-03-31,-4.942,51.813,264400
2181,Operational,5.0,2015-03-30,-0.612,51.925,178000
2182,Operational,14.0,2015-03-26,-0.805,52.127,330000
2183,Revised,7.5,,-3.43,50.703,193600
2184,Operational,5.0,2016-03-30,-1.343,53.237,101800
2185,Operational,2.4,2015-09-25,-0.131,52.37,63000
2186,Operational,5.0,2017-03-25,-0.896,51.748,93411
2187,Operational,5.6,2015-06-29,0.789,51.837,104654
2188,Operational,20.5,2015-03-31,-0.798,52.449,383860
2190,Operational,11.4,2015-12-01,-2.978,51.179,261000
2192,Operational,8.0,2015-03-06,-1.188,53.26,178300
2194,Revised,30.0,,-0.207,52.21,629000
2196,Operational,18.7,2015-03-31,-1.685,52.84,350130
2197,Revised,30.5,,-2.375,52.707,473000
2198,Revised,12.0,,-2.764,51.226,224582
2200,Operational,16.0,2015-03-21,-1.499,52.757,283000
2201,Operational,3.0,2015-06-08,-2.912,51.222,50500
2202,Operational,5.0,2016-01-29,-0.022,52.065,93411
2203,Operational,69.8,2016-09-21,-1.968,51.507,900000
2204,Operational,8.0,2016-06-30,-0.399,53.028,197000
2205,Operational,5.0,2016-04-15,-0.78,52.175,114000
2206,Operational,8.5,2015-03-26,-3.158,51.633,189000
2207,Revised,5.0,,-1.207,53.256,93411
2208,Operational,8.1,2015-03-20,-0.106,52.926,160000
2210,Operational,10.0,2016-06-15,-0.951,52.903,194300
2211,Operational,10.2,2015-03-29,-2.713,52.622,203591
2212,Operational,12.3,2015-03-31,-2.73,52.633,221475
2213,Operational,5.0,2015-08-14,-1.16,53.621,145300
2214,Revised,6.0,,-3.385,50.881,112150
2215,Operational,7.5,2017-02-15,-3.621,51.766,246000
2216,Operational,6.2,2015-12-16,-0.633,51.872,123000
2217,Operational,13.1,2015-03-31,-0.739,51.839,248000
2218,Operational,10.0,2015-03-20,0.226,52.334,271000
2219,Operational,31.8,2015-03-25,0.049,52.078,545200
2221,Operational,5.0,2017-03-15,-1.033,53.366,144200
2225,Operational,14.0,2015-03-31,-4.03,50.408,336000
2226,Operational,4.1,2015-08-15,-2.988,50.874,103400
2227,Operational,9.2,2015-12-15,-1.005,51.989,289600
2228,Operational,12.0,2015-03-30,-0.894,52.039,300700
2231,Operational,5.0,2016-03-24,-1.021,52.108,93411
2232,Operational,4.3,2016-03-16,-1.544,52.235,80294
2233,Operational,11.6,2015-03-30,-2.17,50.818,217086
2234,Operational,4.0,2015-09-01,-1.864,50.803,72000
2236,Operational,13.5,2017-02-20,-6.099,54.518,252689
2237,Operational,6.1,2016-02-16,-1.087,52.81,132000
2238,Operational,28.5,2015-03-31,-2.362,51.736,404506
2239,Operational,24.2,2015-03-30,-0.734,51.811,431000
2240,Operational,5.0,2016-03-30,0.447,51.622,93411
2241,Operational,38.0,2015-03-21,-0.581,53.56,698000
2242,Operational,1.8,2017-03-06,-2.51,51.081,33447
2243,Operational,4.9,2015-11-19,-3.292,51.564,167200
2244,Operational,5.0,2015-12-20,-0.961,51.39,140700
2247,Operational,5.0,2015-08-01,-0.848,52.948,93411
2248,Operational,5.0,2015-06-30,-1.84,50.907,127200
2249,Operational,31.6,2015-03-25,0.011,52.065,485700
2252,Operational,13.0,2015-11-15,-4.121,51.11,301700
2253,Operational,5.0,2016-06-27,-3.525,53.287,93411
2255,Operational,48.0,2015-03-29,1.099,51.352,899173
2256,Revised,12.0,,-2.184,50.688,410000
2258,Operational,5.0,2016-10-21,0.191,50.84,151900
2259,Operational,1.2,2015-10-15,-1.131,51.587,25000
2260,Operational,16.0,2015-03-19,-1.108,53.241,323000
2261,Operational,17.6,2015-03-30,-0.923,52.103,329518
2263,Operational,6.2,2017-03-31,-2.823,54.022,127400
2264,Operational,5.0,2016-03-29,-1.242,53.703,65000
2265,Operational,10.0,2016-06-24,-0.482,51.987,362000
2266,Operational,9.2,2015-03-31,0.412,51.173,252900
2268,Operational,5.0,2015-12-17,0.843,51.627,120000
2271,Operational,19.7,2015-03-23,-1.091,53.231,325000
2272,Operational,10.7,2017-03-31,-2.491,52.529,200700
2274,Operational,14.6,2016-07-01,-2.981,51.287,366000
2277,Operational,6.5,2015-12-18,0.095,53.32,121519
2278,Operational,14.7,2015-03-31,-1.559,52.613,321400
2279,Operational,10.4,2015-03-31,-1.445,52.214,294100
2280,Operational,9.3,2014-07-23,-0.793,50.862,124000
2281,Operational,17.5,2013-12-04,1.41,52.196,327644
2282,Operational,20.0,2014-03-31,-1.861,50.792,374491
2283,Operational,11.3,2014-07-25,-1.138,53.224,230500
2284,Operational,3.1,2014-03-29,1.675,52.449,72500
2285,Operational,10.0,2014-07-04,-2.17,51.383,187104
2286,Operational,11.6,2015-03-06,-3.591,51.741,251000
2287,Revised,7.5,,-1.571,53.712,135000
2288,Operational,5.0,2015-03-31,-4.451,50.751,120000
2290,Revised,10.2,,-4.301,50.755,190852
2291,Revised,12.8,,1.305,51.271,239572
2292,Revised,8.3,,-3.328,51.151,155249
2296,Operational,5.0,2016-03-07,-0.683,50.815,93411
2298,Operational,5.0,2015-12-10,-2.516,51.348,93411
2299,Operational,15.0,2015-10-17,-0.423,52.268,280797
2300,Operational,5.2,2015-02-19,1.03,52.603,117000
2305,Revised,6.0,,-4.283,51.83,112150
2306,Revised,12.0,,-1.1,52.787,224582
2307,Operational,8.0,2015-03-28,-1.132,51.854,141600
2308,Operational,18.0,2015-03-27,-1.75,50.755,450000
2309,Operational,8.1,2015-11-12,0.019,53.407,168000
2312,Operational,5.9,2016-06-15,-0.884,51.288,134000
2314,Operational,10.7,2015-12-15,-1.443,50.694,189700
2319,Operational,5.0,2016-03-22,-0.743,52.096,133000
2320,Operational,11.9,2015-03-20,-1.014,53.155,222708
2321,Operational,14.2,2015-03-30,-0.88,53.211,236000
2323,Operational,18.9,2015-03-31,-0.474,53.181,374000
2324,Operational,6.5,2017-03-15,-6.19,54.608,121519
2325,Operational,6.2,2015-03-31,-4.908,51.685,161100
2326,Operational,8.0,2015-03-27,-4.948,51.642,165300
2327,Operational,4.7,2017-02-24,-3.381,51.673,87789
2328,Revised,6.0,,0.088,51.2,121500
2329,Operational,45.0,2016-03-15,-0.069,52.111,1000000
2331,Operational,8.0,2015-03-15,-3.766,50.386,234000
2332,Operational,5.0,2015-11-13,-0.133,52.698,93411
2333,Operational,21.3,2015-03-17,-1.06,51.67,398851
2334,Operational,6.0,2015-03-31,-3.993,51.7,112150
2335,Operational,6.5,2015-03-16,-3.534,50.592,121519
2336,Operational,5.0,2015-02-04,-4.347,50.976,121500
2338,Operational,7.0,2016-03-02,-3.308,51.418,179017
2339,Revised,8.8,,-2.556,50.821,164618
2342,Operational,6.8,2015-03-19,-3.36,51.173,127141
2343,Operational,20.0,2015-03-26,-2.224,51.332,423800
2344,Operational,8.0,2015-07-15,-1.899,51.605,180000
2345,Operational,12.3,2015-03-31,-1.738,51.151,242000
2347,Operational,72.2,2016-03-31,-3.023,53.241,1352648
2348,Operational,3.8,2013-07-31,-4.92,50.462,83000
2351,Operational,14.5,2015-03-31,-2.053,51.618,322000
2352,Operational,15.0,2015-03-31,-0.589,52.253,280797
2353,Operational,15.0,2015-02-28,-4.405,53.233,300000
2354,Operational,6.0,2015-03-06,-3.939,51.696,219000
2355,Operational,6.7,2015-02-15,-4.018,51.795,164000
2356,Operational,8.0,2015-03-31,-0.929,53.347,220400
2357,Operational,13.0,2015-03-31,-0.253,52.04,278000
2358,Operational,16.6,2015-03-12,-2.085,51.308,310779
2359,Operational,7.0,2014-03-31,-3.405,51.395,163300
2360,Operational,10.0,2015-03-20,0.226,52.331,271000
2361,Operational,5.0,2015-03-19,-2.394,50.778,93411
2362,Operational,5.1,2015-03-30,-1.153,52.053,88000
2363,Operational,16.2,2014-12-22,-4.178,51.713,288000
2364,Operational,5.0,2014-07-28,-0.847,52.134,93411
2365,Operational,6.1,2015-11-25,-4.795,51.747,157000
2366,Operational,12.7,2015-03-30,0.051,52.746,237699
2367,Operational,18.0,2015-03-31,1.085,51.357,337013
2368,Operational,11.5,2015-03-31,0.427,50.873,180000
2369,Operational,12.0,2015-03-31,-0.429,53.244,224582
2370,Operational,13.4,2015-03-01,-3.276,51.674,282700
2372,Operational,24.0,2014-12-19,0.002,52.08,449445
2373,Operational,9.1,2015-03-14,-2.186,51.342,170239
2375,Operational,6.8,2015-03-31,-2.904,51.256,127141
2376,Operational,6.1,2015-03-26,-5.007,51.81,114023
2377,Operational,5.7,2015-03-15,-1.083,52.99,145300
2378,Operational,4.8,2014-11-18,-1.025,53.142,89663
2379,Operational,17.0,2014-11-13,1.144,51.274,221400
2380,Operational,8.5,2014-03-31,-0.694,52.282,166000
2381,Operational,5.0,2014-03-30,-3.829,51.609,93411
2382,Operational,8.0,2014-10-24,-5.197,50.289,180000
2383,Operational,9.6,2014-09-19,-4.816,50.442,179609
2384,Operational,7.0,2015-02-03,-2.165,51.543,175000
2385,Operational,1.5,2011-07-27,0.138,51.508,27826
2386,Operational,5.0,2011-09-26,-2.689,51.076,107000
2387,Operational,1.0,2011-07-15,-2.641,51.07,24000
2388,Operational,1.8,2011-07-30,-0.398,51.404,33447
2389,Operational,2.0,2014-03-18,-1.536,52.274,37195
4694,Operational,6.1,2015-03-02,-1.358,52.85,114023
4701,Operational,4.5,2017-03-31,-2.494,52.335,101000
4703,Operational,5.0,2016-02-15,-2.495,50.628,73800
4704,Revised,11.6,,0.422,51.472,217086
4705,Operational,2.9,2016-12-23,-0.843,52.458,56200
4706,Operational,5.0,2016-03-30,-0.469,51.856,93000
4709,Revised,2.2,,-2.446,53.539,38000
4711,Revised,15.0,,-3.012,52.9,280797
4712,Operational,5.0,2016-03-20,-3.167,51.032,109000
4713,Operational,10.0,2016-06-28,-0.732,50.818,187104
4718,Operational,5.0,2015-11-23,0.697,51.62,93411
4721,Operational,8.9,2015-03-31,-5.133,50.181,200000
4723,Revised,18.0,,-2.93,53.768,387400
4724,Operational,6.0,2017-02-28,-5.569,54.572,112150
4726,Revised,4.0,,-4.0,51.696,97000
4727,Operational,8.0,2016-02-26,-1.864,50.778,187000
4729,Operational,5.0,2015-12-20,-2.54,51.146,93411
4734,Operational,2.6,2017-03-30,-3.18,51.688,48438
4736,Operational,3.5,2015-12-15,0.162,52.638,91600
4738,Operational,1.2,2016-03-15,-3.445,52.988,26000
4739,Operational,2.7,2017-03-28,0.92,52.868,60000
4740,Operational,2.4,2015-03-31,-4.131,51.15,44690
4745,Operational,5.0,2015-12-18,-1.316,54.17,101000
4748,Operational,1.5,2015-10-23,-1.287,52.828,27826
4751,Operational,5.0,2016-01-18,-2.408,51.667,131500
4752,Operational,1.8,2015-06-26,-2.937,50.839,28000
4753,Operational,1.6,2015-12-01,-2.043,57.621,29700
4756,Revised,3.0,,0.694,51.575,55934
4757,Operational,9.5,2015-03-23,-2.764,51.224,177735
4761,Operational,3.8,2015-12-23,-1.872,50.776,74600
4766,Operational,5.0,2015-10-07,-0.702,50.848,90800
4767,Operational,2.5,2015-12-21,-1.598,52.759,46564
4769,Operational,5.0,2017-03-31,-1.817,51.613,93411
4775,Awaiting Construction,20.0,,-3.792,51.797,452000
4780,Operational,3.8,2016-02-17,-2.827,57.309,131900
4783,Operational,5.0,2016-03-15,-1.833,51.048,93411
4785,Operational,5.0,2016-03-31,-2.684,53.598,120000
4792,Operational,4.8,2015-12-09,-3.303,50.955,93000
